Seniority;Home;Time;Age;Marital;Records;Job;Expenses;Income;Assets;Debt;Amount;Price;Status
29.0;0.0;60.0;52.0;0.0;1.0;1.0;45.0;175.0;2500.0;0.0;1186.0;1286.0;0
3.0;0.0;60.0;36.0;0.0;2.0;1.0;35.0;60.0;2500.0;0.0;2300.0;2965.0;1
6.0;0.0;48.0;28.0;0.0;1.0;0.0;45.0;114.0;3500.0;0.0;650.0;1255.0;1
47.0;0.0;48.0;61.0;0.0;1.0;0.0;35.0;110.0;5500.0;30.0;1200.0;1200.0;1
14.0;0.0;60.0;34.0;0.0;1.0;0.0;45.0;130.0;4000.0;0.0;1100.0;1654.0;1
5.0;1.0;48.0;23.0;1.0;1.0;1.0;35.0;92.0;0.0;0.0;1200.0;1200.0;0
6.0;1.0;36.0;23.0;1.0;1.0;0.0;35.0;68.0;0.0;0.0;600.0;1271.0;1
4.0;1.0;60.0;24.0;0.0;1.0;0.0;35.0;130.0;0.0;0.0;800.0;897.0;1
1.0;0.0;12.0;61.0;0.0;1.0;1.0;45.0;103.0;20000.0;0.0;300.0;650.0;1
8.0;1.0;60.0;45.0;0.0;1.0;1.0;75.0;200.0;35000.0;0.0;800.0;1270.0;1
6.0;1.0;60.0;30.0;1.0;1.0;0.0;45.0;170.0;0.0;0.0;750.0;1674.0;1
6.0;1.0;60.0;26.0;1.0;2.0;0.0;35.0;270.0;0.0;0.0;1800.0;1921.0;1
15.0;0.0;60.0;34.0;0.0;1.0;0.0;45.0;82.0;3500.0;0.0;750.0;1624.0;1
17.0;1.0;24.0;50.0;0.0;1.0;1.0;68.0;79.0;1000.0;0.0;1000.0;3782.0;1
6.0;1.0;60.0;45.0;0.0;1.0;0.0;59.0;139.0;0.0;0.0;1350.0;1612.0;0
18.0;0.0;60.0;51.0;0.0;1.0;0.0;60.0;205.0;8000.0;0.0;1100.0;1350.0;1
15.0;0.0;48.0;29.0;0.0;2.0;0.0;35.0;100.0;8500.0;1300.0;500.0;873.0;1
0.0;0.0;24.0;20.0;1.0;1.0;1.0;45.0;188.0;2000.0;1500.0;300.0;315.0;1
2.0;0.0;48.0;55.0;0.0;1.0;1.0;35.0;135.0;8000.0;0.0;800.0;800.0;1
6.0;1.0;48.0;37.0;1.0;1.0;0.0;55.0;200.0;0.0;0.0;1450.0;1650.0;0
3.0;0.0;24.0;32.0;0.0;1.0;0.0;45.0;120.0;5000.0;0.0;800.0;1023.0;1
18.0;0.0;60.0;42.0;0.0;1.0;0.0;45.0;172.0;3500.0;0.0;1850.0;2034.0;1
0.0;1.0;60.0;21.0;1.0;1.0;1.0;35.0;44.0;0.0;0.0;1200.0;1311.0;1
3.0;1.0;60.0;30.0;0.0;1.0;0.0;77.0;169.0;0.0;0.0;1500.0;2037.0;1
0.0;1.0;6.0;22.0;1.0;2.0;1.0;35.0;115.0;1000.0;0.0;250.0;800.0;0
15.0;0.0;24.0;41.0;0.0;2.0;1.0;45.0;180.0;6000.0;0.0;700.0;1888.0;1
15.0;0.0;48.0;55.0;0.0;1.0;1.0;35.0;0.0;14500.0;0.0;2000.0;2848.0;1
12.0;1.0;60.0;30.0;1.0;2.0;0.0;44.0;86.0;0.0;0.0;1300.0;1380.0;0
15.0;1.0;48.0;45.0;0.0;1.0;0.0;88.0;130.0;3000.0;0.0;1300.0;1591.0;1
2.0;1.0;60.0;29.0;0.0;1.0;0.0;80.0;200.0;0.0;0.0;1250.0;1250.0;1
14.0;0.0;36.0;39.0;0.0;1.0;0.0;60.0;167.0;5000.0;0.0;1350.0;1355.0;1
4.0;0.0;36.0;26.0;0.0;1.0;0.0;35.0;100.0;6500.0;3900.0;500.0;500.0;1
1.0;1.0;60.0;22.0;1.0;1.0;1.0;35.0;73.0;4500.0;4300.0;1000.0;1485.0;1
4.0;1.0;60.0;53.0;1.0;1.0;1.0;37.0;22.0;20000.0;0.0;1300.0;1498.0;0
2.0;0.0;36.0;37.0;0.0;1.0;0.0;60.0;83.0;3500.0;0.0;310.0;1119.0;1
1.0;1.0;36.0;28.0;0.0;2.0;0.0;47.0;122.0;0.0;0.0;950.0;1100.0;0
15.0;1.0;36.0;39.0;1.0;1.0;0.0;45.0;116.0;4000.0;0.0;600.0;1196.0;1
4.0;0.0;60.0;25.0;1.0;1.0;1.0;35.0;100.0;25000.0;0.0;2250.0;2270.0;1
3.0;1.0;60.0;27.0;1.0;2.0;0.0;35.0;117.0;0.0;0.0;1500.0;2190.0;0
6.0;0.0;60.0;35.0;0.0;1.0;0.0;60.0;135.0;4500.0;1000.0;1658.0;1675.0;1
16.0;1.0;48.0;31.0;1.0;2.0;0.0;35.0;72.0;0.0;0.0;850.0;1228.0;1
5.0;0.0;60.0;41.0;0.0;1.0;0.0;60.0;266.0;14800.0;0.0;2500.0;2600.0;1
31.0;0.0;60.0;58.0;0.0;1.0;0.0;60.0;293.0;8000.0;0.0;1500.0;1655.0;1
38.0;0.0;24.0;56.0;0.0;2.0;0.0;75.0;98.0;7000.0;0.0;300.0;1308.0;1
1.0;1.0;60.0;26.0;1.0;1.0;0.0;35.0;57.0;0.0;0.0;1200.0;1512.0;1
17.0;0.0;60.0;44.0;0.0;1.0;0.0;45.0;116.0;3000.0;0.0;800.0;1654.0;1
17.0;1.0;60.0;52.0;0.0;1.0;0.0;65.0;200.0;0.0;0.0;1400.0;1407.0;1
22.0;0.0;60.0;54.0;0.0;1.0;0.0;35.0;104.0;3000.0;0.0;1050.0;1282.0;1
11.0;1.0;60.0;48.0;0.0;1.0;0.0;75.0;225.0;0.0;0.0;1300.0;1550.0;0
5.0;0.0;18.0;28.0;0.0;1.0;0.0;35.0;141.0;5500.0;0.0;650.0;1258.0;1
1.0;1.0;36.0;37.0;0.0;1.0;1.0;75.0;145.0;0.0;0.0;1100.0;1871.0;0
1.0;1.0;48.0;36.0;0.0;1.0;1.0;60.0;45.0;0.0;0.0;1200.0;1401.0;0
14.0;1.0;60.0;38.0;0.0;1.0;0.0;75.0;146.0;0.0;0.0;1350.0;1413.0;1
0.0;1.0;60.0;34.0;0.0;1.0;0.0;45.0;225.0;8000.0;2300.0;800.0;1850.0;1
20.0;0.0;48.0;60.0;0.0;1.0;1.0;35.0;142.0;12000.0;0.0;500.0;1154.0;1
7.0;0.0;60.0;53.0;0.0;1.0;0.0;45.0;161.0;6000.0;2000.0;1000.0;1460.0;1
2.0;1.0;12.0;26.0;1.0;1.0;0.0;35.0;105.0;0.0;0.0;360.0;1258.0;1
5.0;0.0;60.0;49.0;0.0;1.0;0.0;35.0;121.0;3000.0;0.0;1200.0;1642.0;1
4.0;1.0;60.0;37.0;1.0;2.0;0.0;79.0;436.0;0.0;0.0;1500.0;1550.0;0
0.0;0.0;24.0;30.0;0.0;1.0;1.0;60.0;76.0;4500.0;0.0;400.0;450.0;1
0.0;1.0;12.0;23.0;1.0;1.0;1.0;35.0;37.0;2500.0;0.0;120.0;300.0;0
15.0;0.0;60.0;53.0;0.0;1.0;1.0;45.0;148.0;6000.0;0.0;1000.0;1330.0;1
2.0;1.0;60.0;24.0;1.0;1.0;1.0;35.0;214.0;7000.0;2400.0;2000.0;2570.0;1
1.0;0.0;48.0;35.0;0.0;1.0;1.0;90.0;174.0;11900.0;0.0;900.0;1220.0;1
0.0;0.0;60.0;49.0;0.0;1.0;0.0;60.0;400.0;5000.0;0.0;1200.0;1283.0;1
4.0;1.0;60.0;37.0;0.0;1.0;1.0;75.0;120.0;10500.0;1500.0;1200.0;1341.0;1
11.0;1.0;48.0;53.0;0.0;2.0;0.0;81.0;210.0;0.0;0.0;1260.0;1538.0;0
0.0;1.0;36.0;33.0;0.0;2.0;1.0;76.0;155.0;0.0;0.0;440.0;440.0;0
2.0;1.0;48.0;22.0;1.0;1.0;0.0;35.0;185.0;0.0;0.0;1000.0;2130.0;1
3.0;1.0;36.0;23.0;1.0;1.0;0.0;59.0;244.0;3100.0;0.0;700.0;1199.0;1
7.0;1.0;60.0;39.0;0.0;1.0;0.0;103.0;130.0;0.0;0.0;950.0;1215.0;0
12.0;0.0;60.0;28.0;0.0;1.0;0.0;45.0;167.0;3000.0;1750.0;250.0;1188.0;1
15.0;1.0;36.0;36.0;0.0;1.0;0.0;60.0;145.0;0.0;0.0;900.0;1621.0;1
0.0;1.0;60.0;21.0;1.0;1.0;1.0;35.0;149.0;3000.0;0.0;1400.0;1829.0;1
0.0;0.0;60.0;33.0;1.0;1.0;1.0;35.0;78.0;0.0;0.0;1030.0;1197.0;0
8.0;1.0;60.0;56.0;0.0;1.0;0.0;62.0;266.0;5000.0;0.0;1000.0;1149.0;1
2.0;1.0;24.0;35.0;0.0;1.0;0.0;45.0;175.0;0.0;0.0;1000.0;2393.0;0
23.0;0.0;36.0;41.0;0.0;1.0;0.0;60.0;169.0;37000.0;180.0;1000.0;1457.0;1
28.0;0.0;36.0;46.0;0.0;1.0;0.0;75.0;170.0;6000.0;0.0;750.0;800.0;1
16.0;0.0;36.0;55.0;0.0;1.0;0.0;35.0;140.0;6000.0;0.0;1100.0;2136.0;1
7.0;0.0;60.0;44.0;0.0;1.0;0.0;90.0;271.0;11000.0;5500.0;800.0;945.0;1
2.0;1.0;48.0;25.0;1.0;1.0;0.0;35.0;91.0;0.0;0.0;900.0;1763.0;1
20.0;1.0;60.0;54.0;0.0;1.0;0.0;43.0;75.0;0.0;0.0;800.0;1263.0;1
0.0;1.0;30.0;21.0;1.0;1.0;1.0;35.0;162.0;0.0;0.0;400.0;400.0;0
10.0;1.0;48.0;28.0;1.0;1.0;0.0;35.0;135.0;6000.0;0.0;1500.0;2164.0;1
5.0;1.0;12.0;32.0;0.0;1.0;1.0;35.0;147.0;0.0;0.0;300.0;750.0;1
2.0;0.0;36.0;30.0;1.0;1.0;1.0;35.0;177.0;6500.0;2300.0;1750.0;2750.0;0
7.0;1.0;24.0;30.0;1.0;1.0;0.0;35.0;102.0;0.0;0.0;400.0;1541.0;1
1.0;1.0;60.0;21.0;1.0;1.0;0.0;35.0;200.0;0.0;0.0;900.0;1088.0;1
14.0;1.0;60.0;30.0;0.0;1.0;0.0;45.0;130.0;0.0;0.0;1500.0;2414.0;1
0.0;1.0;60.0;26.0;0.0;1.0;1.0;45.0;150.0;5000.0;0.0;1300.0;1429.0;0
3.0;0.0;60.0;38.0;0.0;1.0;0.0;75.0;125.0;9000.0;0.0;1250.0;1415.0;1
15.0;0.0;60.0;32.0;0.0;1.0;0.0;45.0;108.0;4500.0;0.0;1100.0;1213.0;1
10.0;1.0;30.0;51.0;0.0;1.0;0.0;60.0;150.0;0.0;0.0;1300.0;1378.0;1
4.0;0.0;36.0;38.0;0.0;1.0;1.0;35.0;142.0;4000.0;0.0;800.0;970.0;1
0.0;1.0;60.0;30.0;0.0;1.0;0.0;64.0;188.0;0.0;0.0;1400.0;1475.0;1
0.0;1.0;48.0;27.0;1.0;1.0;1.0;35.0;140.0;0.0;0.0;700.0;750.0;1
2.0;0.0;36.0;60.0;0.0;1.0;0.0;35.0;122.0;3000.0;0.0;825.0;900.0;1
14.0;0.0;48.0;48.0;0.0;1.0;0.0;45.0;112.0;6000.0;0.0;800.0;1037.0;1
2.0;1.0;60.0;22.0;1.0;2.0;0.0;35.0;110.0;0.0;0.0;1360.0;1435.0;0
3.0;0.0;36.0;47.0;0.0;1.0;1.0;60.0;106.0;10000.0;0.0;800.0;1649.0;1
32.0;0.0;48.0;46.0;0.0;1.0;0.0;45.0;150.0;8000.0;0.0;1000.0;1093.0;1
1.0;1.0;48.0;27.0;1.0;2.0;1.0;35.0;105.0;0.0;0.0;1300.0;1533.0;0
14.0;0.0;48.0;41.0;0.0;2.0;0.0;75.0;72.0;4000.0;0.0;800.0;1117.0;1
13.0;0.0;48.0;45.0;0.0;1.0;0.0;45.0;106.0;4000.0;0.0;400.0;1615.0;1
16.0;0.0;12.0;56.0;0.0;1.0;1.0;45.0;65.0;17000.0;0.0;650.0;1665.0;1
7.0;1.0;60.0;36.0;0.0;2.0;0.0;60.0;300.0;7000.0;0.0;2000.0;2485.0;0
14.0;1.0;60.0;41.0;0.0;1.0;0.0;54.0;92.0;0.0;0.0;1450.0;1482.0;0
14.0;1.0;24.0;54.0;0.0;1.0;0.0;45.0;100.0;9000.0;0.0;650.0;1150.0;1
15.0;0.0;60.0;38.0;0.0;1.0;0.0;45.0;118.0;4000.0;2600.0;1250.0;1616.0;1
11.0;1.0;60.0;38.0;0.0;1.0;0.0;82.0;71.0;0.0;0.0;900.0;977.0;0
4.0;0.0;48.0;35.0;0.0;1.0;1.0;60.0;0.0;8000.0;0.0;1000.0;1613.0;1
2.0;1.0;60.0;24.0;1.0;1.0;0.0;35.0;101.0;0.0;0.0;1600.0;1600.0;1
3.0;0.0;60.0;30.0;0.0;1.0;0.0;60.0;164.0;4500.0;0.0;800.0;975.0;1
1.0;0.0;60.0;30.0;1.0;2.0;1.0;35.0;57.0;4000.0;2100.0;1500.0;1950.0;1
20.0;0.0;48.0;53.0;0.0;1.0;1.0;35.0;0.0;6000.0;0.0;1157.0;1200.0;1
20.0;0.0;60.0;46.0;0.0;1.0;0.0;35.0;140.0;9000.0;0.0;800.0;1300.0;1
3.0;1.0;18.0;24.0;1.0;1.0;0.0;35.0;80.0;0.0;0.0;200.0;350.0;1
11.0;0.0;48.0;36.0;0.0;2.0;0.0;35.0;81.0;5000.0;2000.0;570.0;1177.0;0
1.0;1.0;24.0;24.0;1.0;1.0;0.0;35.0;114.0;0.0;0.0;400.0;550.0;1
9.0;0.0;60.0;39.0;0.0;1.0;0.0;35.0;350.0;8000.0;0.0;1250.0;1304.0;1
10.0;0.0;60.0;37.0;0.0;2.0;1.0;60.0;107.0;20000.0;600.0;1000.0;1175.0;1
22.0;0.0;60.0;42.0;0.0;2.0;0.0;45.0;120.0;5000.0;0.0;1350.0;1650.0;1
5.0;1.0;48.0;48.0;0.0;2.0;0.0;46.0;110.0;0.0;0.0;600.0;1100.0;1
0.0;0.0;60.0;42.0;0.0;2.0;1.0;35.0;130.0;7000.0;3000.0;950.0;950.0;0
3.0;1.0;48.0;25.0;0.0;2.0;1.0;35.0;0.0;0.0;0.0;1300.0;1361.0;0
8.0;0.0;60.0;42.0;1.0;1.0;0.0;35.0;96.0;2500.0;0.0;1500.0;1520.0;1
23.0;0.0;24.0;47.0;0.0;1.0;0.0;35.0;114.0;3000.0;0.0;400.0;765.0;1
6.0;1.0;36.0;24.0;0.0;1.0;0.0;63.0;175.0;0.0;0.0;650.0;750.0;1
6.0;1.0;18.0;27.0;1.0;1.0;1.0;35.0;140.0;0.0;0.0;600.0;2724.0;1
7.0;1.0;36.0;49.0;0.0;1.0;0.0;57.0;115.0;0.0;0.0;675.0;675.0;1
1.0;1.0;36.0;23.0;1.0;1.0;1.0;35.0;66.0;0.0;0.0;450.0;500.0;0
5.0;0.0;60.0;32.0;0.0;1.0;0.0;35.0;124.0;4000.0;0.0;2000.0;3400.0;1
26.0;1.0;60.0;41.0;1.0;2.0;0.0;35.0;201.0;4700.0;3100.0;2400.0;2700.0;0
1.0;1.0;60.0;20.0;1.0;1.0;1.0;35.0;80.0;0.0;0.0;1300.0;1525.0;0
5.0;1.0;60.0;31.0;0.0;1.0;0.0;35.0;90.0;3000.0;0.0;900.0;1152.0;1
22.0;0.0;48.0;48.0;0.0;1.0;0.0;60.0;110.0;3000.0;0.0;1000.0;1460.0;1
20.0;0.0;36.0;49.0;0.0;1.0;0.0;45.0;122.0;9000.0;0.0;1100.0;1794.0;1
7.0;0.0;60.0;35.0;0.0;2.0;0.0;45.0;315.0;10000.0;4000.0;2400.0;2432.0;1
1.0;1.0;36.0;27.0;1.0;1.0;0.0;62.0;270.0;0.0;0.0;600.0;825.0;1
7.0;1.0;24.0;40.0;0.0;1.0;0.0;60.0;200.0;10000.0;0.0;1000.0;3429.0;1
5.0;1.0;24.0;25.0;0.0;1.0;0.0;60.0;0.0;0.0;0.0;500.0;750.0;0
7.0;1.0;60.0;32.0;0.0;1.0;0.0;60.0;242.0;3500.0;2000.0;1000.0;2236.0;1
16.0;0.0;48.0;48.0;0.0;1.0;1.0;35.0;364.0;5000.0;0.0;900.0;1077.0;1
5.0;0.0;24.0;38.0;0.0;1.0;1.0;60.0;182.0;5000.0;0.0;1250.0;2724.0;1
3.0;0.0;12.0;24.0;1.0;2.0;0.0;35.0;105.0;6000.0;0.0;500.0;1138.0;1
0.0;0.0;12.0;36.0;0.0;1.0;1.0;45.0;0.0;8000.0;0.0;1300.0;1591.0;1
16.0;0.0;48.0;40.0;0.0;1.0;0.0;60.0;225.0;20000.0;3000.0;700.0;834.0;1
17.0;1.0;48.0;62.0;1.0;1.0;0.0;35.0;100.0;0.0;0.0;900.0;1000.0;1
0.0;1.0;60.0;33.0;0.0;1.0;1.0;54.0;85.0;0.0;0.0;1300.0;1797.0;0
0.0;0.0;48.0;63.0;0.0;1.0;1.0;35.0;100.0;6000.0;2900.0;1000.0;1439.0;1
8.0;0.0;60.0;51.0;0.0;1.0;0.0;45.0;250.0;4000.0;0.0;1000.0;1250.0;1
3.0;1.0;60.0;22.0;0.0;1.0;0.0;60.0;150.0;0.0;0.0;950.0;1945.0;0
6.0;0.0;24.0;39.0;0.0;1.0;1.0;60.0;178.0;18000.0;0.0;1000.0;2099.0;1
20.0;0.0;60.0;63.0;0.0;1.0;0.0;45.0;256.0;7000.0;0.0;1000.0;1500.0;1
16.0;1.0;48.0;34.0;0.0;1.0;0.0;60.0;85.0;2000.0;0.0;800.0;1866.0;1
0.0;0.0;60.0;24.0;1.0;1.0;1.0;35.0;82.0;10000.0;0.0;1600.0;1680.0;1
5.0;0.0;36.0;52.0;0.0;1.0;0.0;35.0;220.0;12000.0;5000.0;1250.0;1542.0;1
1.0;0.0;36.0;45.0;0.0;2.0;1.0;75.0;0.0;4000.0;0.0;800.0;800.0;0
1.0;1.0;36.0;20.0;1.0;1.0;0.0;35.0;61.0;0.0;0.0;800.0;995.0;1
5.0;1.0;60.0;31.0;0.0;2.0;0.0;69.0;88.0;0.0;0.0;1200.0;1200.0;0
15.0;1.0;60.0;46.0;0.0;2.0;1.0;35.0;244.0;8000.0;0.0;2250.0;2758.0;0
2.0;0.0;36.0;24.0;0.0;2.0;0.0;35.0;160.0;3100.0;400.0;800.0;1928.0;1
1.0;1.0;36.0;46.0;0.0;1.0;0.0;57.0;119.0;0.0;0.0;600.0;800.0;1
18.0;1.0;24.0;35.0;0.0;1.0;1.0;96.0;63.0;0.0;0.0;600.0;888.0;0
20.0;0.0;36.0;48.0;0.0;1.0;0.0;45.0;257.0;3000.0;0.0;900.0;1193.0;1
10.0;1.0;18.0;34.0;1.0;1.0;0.0;54.0;189.0;0.0;0.0;800.0;2215.0;1
11.0;1.0;24.0;38.0;0.0;2.0;0.0;72.0;123.0;0.0;0.0;270.0;1676.0;0
0.0;1.0;60.0;36.0;1.0;1.0;0.0;35.0;130.0;0.0;0.0;1600.0;1678.0;0
1.0;1.0;60.0;22.0;1.0;1.0;0.0;46.0;113.0;0.0;0.0;1600.0;1989.0;0
36.0;0.0;60.0;55.0;0.0;1.0;0.0;45.0;102.0;12000.0;0.0;2000.0;2684.0;1
2.0;1.0;24.0;51.0;0.0;1.0;1.0;45.0;0.0;10500.0;0.0;600.0;943.0;1
11.0;1.0;18.0;28.0;0.0;2.0;1.0;64.0;190.0;2000.0;0.0;700.0;1224.0;1
8.0;0.0;36.0;31.0;0.0;1.0;0.0;45.0;110.0;5000.0;2000.0;540.0;1102.0;1
2.0;0.0;36.0;28.0;0.0;1.0;0.0;45.0;80.0;2000.0;0.0;550.0;1572.0;1
4.0;1.0;36.0;38.0;0.0;1.0;0.0;55.0;98.0;0.0;0.0;350.0;850.0;1
3.0;0.0;24.0;43.0;0.0;1.0;1.0;75.0;0.0;3000.0;0.0;650.0;1548.0;1
4.0;0.0;60.0;32.0;0.0;1.0;0.0;60.0;147.0;3500.0;0.0;830.0;935.0;1
3.0;0.0;60.0;38.0;1.0;1.0;0.0;35.0;250.0;5000.0;0.0;1500.0;1934.0;1
1.0;1.0;48.0;18.0;1.0;1.0;1.0;45.0;95.0;4000.0;0.0;600.0;1472.0;0
16.0;0.0;36.0;55.0;0.0;2.0;0.0;60.0;230.0;5000.0;0.0;1200.0;1460.0;1
1.0;0.0;18.0;38.0;0.0;1.0;1.0;35.0;0.0;4000.0;0.0;480.0;1059.0;1
12.0;0.0;36.0;38.0;0.0;1.0;0.0;60.0;130.0;5000.0;0.0;700.0;950.0;1
18.0;0.0;60.0;48.0;0.0;1.0;0.0;45.0;104.0;5500.0;25.0;800.0;1021.0;1
3.0;1.0;18.0;23.0;1.0;1.0;1.0;35.0;0.0;12000.0;0.0;450.0;1450.0;1
10.0;0.0;48.0;50.0;0.0;1.0;1.0;45.0;128.0;11500.0;0.0;500.0;1195.0;1
14.0;0.0;60.0;43.0;0.0;1.0;0.0;60.0;120.0;5000.0;0.0;1250.0;1557.0;1
2.0;1.0;36.0;26.0;1.0;1.0;1.0;35.0;66.0;0.0;0.0;750.0;865.0;0
7.0;0.0;36.0;23.0;0.0;1.0;0.0;35.0;247.0;5000.0;400.0;1500.0;1785.0;1
5.0;0.0;36.0;38.0;0.0;1.0;1.0;60.0;63.0;4000.0;0.0;1050.0;1443.0;1
5.0;0.0;48.0;39.0;0.0;2.0;1.0;60.0;66.0;10000.0;0.0;875.0;875.0;0
27.0;0.0;18.0;48.0;0.0;1.0;1.0;35.0;70.0;5000.0;0.0;800.0;1578.0;1
3.0;1.0;36.0;30.0;0.0;2.0;1.0;59.0;140.0;0.0;0.0;1300.0;2115.0;1
2.0;1.0;48.0;30.0;0.0;2.0;0.0;45.0;178.0;5000.0;0.0;1150.0;1627.0;1
10.0;1.0;60.0;48.0;0.0;1.0;0.0;35.0;203.0;4000.0;1500.0;1520.0;1636.0;1
16.0;0.0;6.0;41.0;0.0;1.0;0.0;75.0;87.0;3000.0;0.0;200.0;625.0;1
15.0;0.0;60.0;39.0;0.0;1.0;1.0;60.0;555.0;40000.0;0.0;1500.0;4000.0;1
14.0;0.0;36.0;33.0;1.0;1.0;1.0;35.0;0.0;4000.0;1500.0;700.0;1700.0;0
4.0;1.0;60.0;25.0;0.0;1.0;1.0;35.0;95.0;25000.0;0.0;1650.0;1900.0;1
3.0;1.0;36.0;20.0;1.0;2.0;0.0;35.0;55.0;0.0;0.0;600.0;1625.0;1
2.0;1.0;36.0;28.0;1.0;1.0;0.0;35.0;140.0;1000.0;0.0;1000.0;1693.0;1
25.0;1.0;60.0;56.0;0.0;2.0;1.0;90.0;85.0;3500.0;0.0;800.0;975.0;0
6.0;1.0;48.0;26.0;1.0;2.0;0.0;65.0;198.0;0.0;0.0;950.0;1111.0;1
1.0;1.0;60.0;27.0;0.0;1.0;1.0;35.0;130.0;4650.0;2850.0;2000.0;2240.0;1
30.0;0.0;12.0;52.0;0.0;1.0;1.0;45.0;80.0;7000.0;0.0;1100.0;2487.0;1
10.0;1.0;24.0;33.0;1.0;1.0;1.0;35.0;200.0;70000.0;12000.0;1100.0;1457.0;1
4.0;0.0;48.0;24.0;0.0;1.0;0.0;35.0;95.0;2500.0;0.0;900.0;1625.0;1
12.0;0.0;36.0;46.0;0.0;1.0;1.0;45.0;0.0;8000.0;0.0;500.0;500.0;1
30.0;0.0;54.0;54.0;1.0;1.0;1.0;35.0;224.0;20000.0;0.0;1100.0;1603.0;1
20.0;0.0;60.0;44.0;0.0;1.0;0.0;60.0;168.0;3000.0;0.0;1400.0;1599.0;1
1.0;1.0;60.0;28.0;0.0;1.0;1.0;53.0;179.0;0.0;0.0;1825.0;2275.0;0
2.0;1.0;24.0;20.0;1.0;1.0;1.0;35.0;107.0;54000.0;0.0;2000.0;2600.0;0
4.0;0.0;60.0;23.0;0.0;1.0;0.0;35.0;160.0;6500.0;3700.0;1500.0;1661.0;1
4.0;1.0;36.0;60.0;0.0;1.0;0.0;56.0;111.0;0.0;0.0;500.0;675.0;1
3.0;1.0;60.0;26.0;0.0;1.0;0.0;53.0;80.0;0.0;0.0;950.0;989.0;0
11.0;0.0;60.0;30.0;0.0;2.0;0.0;35.0;110.0;4000.0;62.0;1100.0;1347.0;1
6.0;1.0;60.0;26.0;0.0;1.0;0.0;60.0;108.0;0.0;0.0;1200.0;1250.0;1
14.0;1.0;60.0;41.0;0.0;1.0;0.0;53.0;181.0;0.0;0.0;1150.0;2497.0;1
3.0;1.0;48.0;38.0;0.0;1.0;1.0;60.0;67.0;0.0;0.0;1000.0;1045.0;0
1.0;0.0;36.0;36.0;0.0;1.0;0.0;45.0;25.0;3000.0;2000.0;1100.0;1332.0;0
20.0;0.0;60.0;40.0;1.0;1.0;1.0;60.0;150.0;5500.0;0.0;1400.0;1928.0;1
20.0;1.0;60.0;45.0;0.0;1.0;0.0;92.0;170.0;0.0;0.0;1000.0;2415.0;1
0.0;1.0;48.0;25.0;0.0;1.0;0.0;60.0;150.0;0.0;0.0;1350.0;1450.0;0
12.0;1.0;48.0;46.0;0.0;2.0;0.0;104.0;294.0;0.0;0.0;1350.0;1352.0;1
9.0;1.0;48.0;46.0;0.0;1.0;0.0;45.0;100.0;37000.0;0.0;800.0;904.0;1
0.0;1.0;48.0;28.0;1.0;1.0;1.0;35.0;100.0;0.0;0.0;900.0;1400.0;1
2.0;0.0;48.0;38.0;0.0;2.0;0.0;75.0;192.0;23000.0;3000.0;700.0;970.0;1
3.0;1.0;60.0;24.0;1.0;1.0;0.0;35.0;100.0;0.0;0.0;1500.0;2100.0;1
4.0;1.0;48.0;23.0;0.0;1.0;1.0;52.0;171.0;0.0;0.0;1150.0;1450.0;0
3.0;1.0;60.0;24.0;1.0;1.0;0.0;35.0;245.0;5000.0;0.0;1300.0;1360.0;1
1.0;1.0;60.0;28.0;0.0;2.0;1.0;45.0;0.0;4000.0;0.0;1500.0;1661.0;0
11.0;0.0;12.0;26.0;0.0;2.0;1.0;35.0;110.0;4500.0;2000.0;300.0;1248.0;1
1.0;1.0;36.0;26.0;1.0;1.0;1.0;42.0;70.0;0.0;0.0;590.0;590.0;0
0.0;1.0;48.0;23.0;1.0;1.0;1.0;42.0;72.0;0.0;0.0;700.0;875.0;0
1.0;1.0;60.0;29.0;0.0;1.0;0.0;73.0;133.0;0.0;0.0;1000.0;1158.0;1
10.0;1.0;36.0;34.0;0.0;2.0;1.0;45.0;0.0;10000.0;0.0;600.0;882.0;1
9.0;0.0;24.0;30.0;0.0;1.0;0.0;35.0;250.0;30000.0;0.0;1000.0;1594.0;1
2.0;0.0;60.0;28.0;0.0;1.0;1.0;35.0;196.0;7000.0;3950.0;1600.0;1678.0;1
3.0;1.0;60.0;36.0;0.0;2.0;0.0;60.0;92.0;0.0;0.0;1100.0;1355.0;1
10.0;0.0;60.0;45.0;0.0;1.0;1.0;45.0;325.0;12000.0;1200.0;1300.0;1833.0;1
3.0;1.0;36.0;38.0;1.0;2.0;0.0;35.0;0.0;12500.0;0.0;3000.0;4800.0;0
10.0;0.0;48.0;33.0;0.0;1.0;0.0;45.0;110.0;5000.0;0.0;1000.0;1160.0;1
2.0;1.0;48.0;56.0;1.0;1.0;1.0;51.0;157.0;11000.0;4500.0;1000.0;2008.0;0
4.0;1.0;60.0;25.0;1.0;1.0;0.0;35.0;162.0;0.0;0.0;1800.0;2999.0;1
7.0;1.0;60.0;33.0;1.0;1.0;1.0;35.0;70.0;0.0;0.0;1300.0;1438.0;0
5.0;1.0;48.0;27.0;0.0;2.0;1.0;45.0;175.0;0.0;0.0;1000.0;1342.0;1
16.0;1.0;24.0;44.0;1.0;1.0;1.0;35.0;86.0;0.0;0.0;700.0;950.0;1
0.0;1.0;24.0;26.0;1.0;1.0;1.0;35.0;69.0;0.0;0.0;107.0;125.0;1
